request_id,batch_label,global_request_index,batch_request_index,passage_id,condition,rewritten_text,model_provider,model_name,model_version_or_snapshot,temperature,top_p,seed_if_available,prompt_template_id,prompt_template_sha256,source_text_sha256,rewritten_text_sha256,original_word_count,rewritten_word_count,length_ratio,rewritten_sentence_count,qc_status,qc_flags,created_utc,parse_status
AUSTEN_EMMA_007__paraphrase,batch_A,18,18,AUSTEN_EMMA_007,paraphrase,"“You are acting correctly,” she remarked; “we shall convey your regrets to Mr. and Mrs. Weston.”

Yet, no sooner had she uttered these words than she observed her brother courteously proposing a place in his carriage, provided the weather was Mr. Elton’s sole concern, and Mr. Elton immediately embracing the proposal with eager readiness. The matter was settled; Mr. Elton was to accompany them, and his wide, attractive face had never displayed greater delight than at that instant; his grin had never been broader, nor his gaze more triumphant than when he turned his attention back to her.

“Well,” she mused, “this is truly bizarre! After I had managed his departure so effectively, to decide to join a social gathering and abandon an ailing Harriet! It is most peculiar! However, I suspect that many men, particularly those who are unmarried, possess such a tendency—such a craving for dining out—that a dinner invitation ranks so highly among their enjoyments, their occupations, their honors, and almost their obligations, that everything else is sacrificed for it. This must be the situation with Mr. Elton; he is undoubtedly a highly worthy, kind, and agreeable young man, and very much enamored with Harriet, yet he cannot decline an invitation; he feels compelled to dine out whenever he is requested. How odd love is! He can perceive intelligence in Harriet, yet he will not dine alone for her sake.”

Shortly thereafter, Mr. Elton departed, and she felt compelled to acknowledge that there was considerable feeling in the manner he mentioned Harriet upon leaving; in the inflection of his voice as he promised her that he would stop at Mrs. Goddard’s to inquire about her lovely friend, just before he readied himself for the joy of seeing her again, when he hoped to provide a more positive update; he sighed and smiled as he left, leaving her with a generally favorable impression.

Following a few moments of complete quiet between them, John Knightley commenced by saying,

“I have never encountered a man more determined to be charming than Mr. Elton. It is sheer exertion for him when women are involved. With men, he can be sensible and natural, but when he has women to impress, every muscle in his face is in motion.”

“Mr. Elton’s conduct is not flawless,” Emma answered; “but when there is a desire to please, one should disregard, and indeed one does disregard, a great deal. When a man exerts his best efforts with only limited abilities, he will surpass those with careless superiority. There is such genuine good nature and kindness in Mr. Elton that one cannot help but appreciate it.”

“Indeed,” Mr. John Knightley added after a moment, with a touch of irony, “he appears to have a great deal of good will toward you.”

“Me!” she responded with a look of surprise, “are you suggesting that I am the target of Mr. Elton’s affections?”

“Such a thought has occurred to me, I admit, Emma; and if it has never crossed your mind before, you might as well reflect upon it now.”

“Mr. Elton in love with me! What a notion!”

“I am not asserting that it is the case; but you would be wise to contemplate whether it is so or not, and to adjust your conduct in response. I believe your behavior toward him is encouraging.”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,094d74324f2404eedc9427255e9c7034eee31e6d0ae43a920a0042e2d435d470,a9940cbdc5fbbf32c408cc6d8941b2807c0139c57b284fdcb67cc28d0c3c63e1,553,559,1.01085,39,pass,,2026-05-29T10:26:46.593397+00:00,json_ok
AUSTEN_EMMA_007__modernize,batch_A,19,19,AUSTEN_EMMA_007,modernize,"“You are doing the right thing,” she said. “We will make your apologies to Mr. and Mrs. Weston.”

But she had barely spoken when she noticed her brother politely offering Mr. Elton a seat in his carriage, provided the weather was his only objection, and Mr. Elton immediately accepted the offer with prompt satisfaction. It was settled; Mr. Elton was going, and his broad, handsome face had never expressed more pleasure than at that moment. His smile had never been wider, nor his eyes more triumphant than when he looked at her next.

“Well,” she thought to herself, “this is very strange! After I had helped him get out of it so well, to choose to go out and leave Harriet behind, feeling ill! It is truly bizarre. But I suppose many men, especially bachelors, have such an inclination—such a passion for dining out—that a dinner invitation ranks so high among their pleasures, their activities, their status, and almost their duties, that everything else is pushed aside. This must be the case with Mr. Elton. He is undoubtedly a valuable, amiable, and pleasing young man, and very much in love with Harriet, but he simply cannot refuse an invitation; he must dine out wherever he is asked. What a strange thing love is! He can see Harriet’s quick wit, but he will not stay home alone for her sake.”

Shortly afterward, Mr. Elton left them, and she had to admit that there was a great deal of genuine feeling in the way he mentioned Harriet as he departed. The tone of his voice as he assured her he would stop at Mrs. Goddard’s for news of her friend—the very last thing he would do before preparing for the pleasure of meeting her again, when he hoped to have a better report—was sincere. He sighed and smiled as he left, leaving her with a generally favorable impression.

After a few minutes of complete silence between them, John Knightley began, “I have never in my life seen a man more determined to be agreeable than Mr. Elton. It is actual labor for him when ladies are involved. With men, he can be rational and natural, but when he has ladies to please, every muscle in his face works.”

“Mr. Elton’s manners are not perfect,” Emma replied, “but when someone has a genuine desire to please, one should overlook, and indeed does overlook, a great deal. When a man does his best with only moderate abilities, he will have the advantage over those who are superior but indifferent. There is such perfect good nature and goodwill in Mr. Elton that one cannot help but value it.”

“Yes,” Mr. John Knightley said presently, with a touch of sarcasm, “he seems to have a great deal of goodwill toward you.”

“Me!” she replied with a smile of astonishment. “Are you imagining that I am the object of Mr. Elton’s interest?”

“Such a thought has crossed my mind, I admit, Emma; and if it has never occurred to you before, you might as well consider it now.”

“Mr. Elton in love with me! What an idea!”

“I am not saying it is so, but you would do well to consider whether it is or not, and to adjust your behavior accordingly. I think your manner toward him is encouraging.”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,094d74324f2404eedc9427255e9c7034eee31e6d0ae43a920a0042e2d435d470,bbcb3230ce8c20393254d63b637ac1d5dc9b1049740bf3a6375c061aa03ca566,553,557,1.007233,45,pass,,2026-05-29T10:26:55.383528+00:00,json_ok
AUSTEN_EMMA_007__simplify,batch_A,20,20,AUSTEN_EMMA_007,simplify,"“You are doing the right thing,” she said. “We will make your apologies to Mr. and Mrs. Weston.”

But she had barely spoken when she saw her brother politely offering Mr. Elton a seat in his carriage, in case the weather was his only reason for declining. Mr. Elton immediately accepted the offer with great enthusiasm. It was settled; Mr. Elton was going. His broad, handsome face had never looked more pleased than it did at that moment; his smile had never been wider, nor his eyes more triumphant than when he looked at her next.

“Well,” she thought, “this is very strange! After I had helped him get out of it so well, he chooses to go out and leave Harriet behind while she is ill! It is truly bizarre. But I suppose many men, especially single ones, have such a strong desire—such a passion—for dining out. A dinner invitation ranks so high among their pleasures, their activities, their status, and almost their duties, that everything else is pushed aside. This must be the case with Mr. Elton. He is undoubtedly a valuable, kind, and pleasing young man who is very much in love with Harriet, but he simply cannot refuse an invitation; he must dine out wherever he is asked. What a strange thing love is! He can see Harriet’s quick wit, yet he will not stay home alone for her sake.”

Soon after, Mr. Elton left. She had to admit that there was a great deal of genuine feeling in the way he mentioned Harriet as he departed. The tone of his voice when he promised to stop at Mrs. Goddard’s for news of her friend before getting ready for the party—where he hoped to bring a better report—was sincere. He sighed and smiled as he left, which left her feeling quite favorably toward him.

After a few minutes of silence, John Knightley began, “I have never in my life seen a man more determined to be agreeable than Mr. Elton. It is hard work for him when ladies are around. He can be rational and natural with men, but when he has ladies to please, he works at it with every expression.”

“Mr. Elton’s manners are not perfect,” Emma replied, “but when someone truly wishes to please, one should overlook a great deal, and one does. When a man tries his best with only moderate ability, he has an advantage over those who are superior but indifferent. Mr. Elton has such perfect good temper and goodwill that one cannot help but value him.”

“Yes,” Mr. John Knightley said after a moment, with a hint of mischief, “he seems to have a great deal of goodwill toward you.”

“Me!” she replied with an astonished smile. “Are you imagining that I am the object of Mr. Elton’s attention?”

“I admit that such a thought has crossed my mind, Emma. If it has never occurred to you before, you might as well consider it now.”

“Mr. Elton in love with me! What an idea!”

“I am not saying it is true, but you would do well to consider whether it is or not, and adjust your behavior accordingly. I think your manners toward him are encouraging.”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,094d74324f2404eedc9427255e9c7034eee31e6d0ae43a920a0042e2d435d470,edd1baf24fd8f3a776b8f44d2eb4467ce83168e0e9ee030e8ba7180f67ca086b,553,541,0.9783,49,pass,,2026-05-29T10:26:58.807809+00:00,json_ok
AUSTEN_EMMA_008__paraphrase,batch_A,21,21,AUSTEN_EMMA_008,paraphrase,"He had traveled past the entrance—a short distance down the Highbury road—where the snow was nowhere deeper than half an inch; in many spots, it barely dusted the earth. Only a few flakes were currently descending, but the clouds were breaking, suggesting the storm would soon cease. He had consulted the drivers, and they concurred that there was no cause for concern.

For Isabella, this news brought immense relief, and it was nearly as welcome to Emma regarding her father, who was rendered as comfortable as his anxious temperament permitted. Yet, the panic that had been stirred could not be calmed enough to provide him any peace while he remained at Randalls. He accepted that the journey home posed no immediate threat, but no amount of persuasion could convince him that remaining was secure. While the others offered various suggestions, Mr. Knightley and Emma reached a decision in a few short remarks: thus—

“Your father will not be at peace; why do you not depart?”

“I am prepared, provided the others are.”

“Shall I summon the servant?”

“Yes, please.”

And the bell was pulled, and the vehicles were requested. In a few more minutes, Emma hoped to see one vexing companion delivered to his own residence to regain his composure, and the other restore his spirits once this difficult visit concluded.

The carriage arrived: Mr. Woodhouse, always the primary concern during such events, was attentively assisted into his vehicle by Mr. Knightley and Mr. Weston. Nevertheless, no amount of reassurance could stop him from becoming alarmed again at the sight of the fallen snow and the realization that the night was much darker than he had anticipated. “He feared they would have a terrible journey. He worried poor Isabella would dislike it. And there would be poor Emma in the carriage behind. He did not know what they ought to do. They must remain as close as possible;” and James was addressed and instructed to drive very slowly and wait for the second carriage.

Isabella entered after her father; John Knightley, momentarily forgetting he was not part of their group, climbed in after his wife quite naturally. Consequently, when Emma was escorted and followed into the second carriage by Mr. Elton, she realized the door was to be firmly closed on them, leaving them to share a private ride. Before the suspicions of this very day, this would not have been a moment of awkwardness, but rather a pleasure; she could have discussed Harriet, and the three-quarter-mile trip would have felt like a single mile. But now, she wished it had not occurred. She suspected he had consumed too much of Mr. Weston’s fine wine and felt certain he would insist on speaking foolishly.

To discourage him as much as possible through her own demeanor, she immediately prepared to discuss the weather and the night with extreme composure and seriousness; but she had barely begun, and they had scarcely passed the gate and caught up to the other carriage, when she found her topic interrupted—her hand grasped—her focus demanded, and Mr.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,599fbd379e6184ac2ec0dcbbd268977e4ebb098637b4e4fc19156ba02110c4b6,ade3c9951c450359f38b47874b775285448e74ce1733ea9e6ee4ba91b07f731c,574,515,0.897213,31,pass,,2026-05-29T10:27:02.384731+00:00,json_ok
AUSTEN_EMMA_008__modernize,batch_A,22,22,AUSTEN_EMMA_008,modernize,"He had walked past the driveway and some distance along the Highbury road. The snow was nowhere deeper than half an inch; in many spots, it barely whitened the ground. Only a few flakes were falling now, but the clouds were breaking, and it looked as though the storm would soon end. He had spoken with the coachmen, and they all agreed there was nothing to worry about.

For Isabella, this news was a huge relief, and it was nearly as welcome to Emma for her father’s sake. He was immediately as settled as his anxious nature allowed, but the alarm he had felt could not be calmed enough to make him comfortable while he remained at Randalls. He accepted that there was no immediate danger in returning home, but no amount of reassurance could convince him that staying was safe. While the others were busy debating and suggesting, Mr. Knightley and Emma settled the matter in a few brief sentences:

“Your father won’t be at ease; why don’t you leave?”

“I’m ready, if the others are.”

“Shall I ring for the carriage?”

“Yes, please.”

And the bell was rung, and the carriages were requested. Emma hoped that in a few minutes, she would see one difficult companion sent home to sober up and cool off, and the other regain his temper and happiness once this taxing visit was finished.

The carriage arrived. Mr. Woodhouse, always the primary concern at such times, was carefully assisted into his by Mr. Knightley and Mr. Weston. Yet, despite their efforts, he grew anxious again at the sight of the fallen snow and the realization that the night was much darker than he had expected. “He was afraid they would have a terrible drive. He was afraid poor Isabella wouldn’t like it. And there would be poor Emma in the carriage behind. He didn’t know what they should do. They must stay as close together as possible.” James was spoken to and instructed to drive very slowly and wait for the other carriage.

Isabella stepped in after her father. John Knightley, forgetting he did not belong to their group, climbed in after his wife quite naturally. Consequently, when Emma was escorted and followed into the second carriage by Mr. Elton, she realized the door would be shut on them, leaving them to ride alone together. Before the suspicions of this very day, this would not have been awkward; it would have been a pleasure. She could have talked to him about Harriet, and the three-quarter-mile trip would have felt like nothing. But now, she wished it hadn’t happened. She suspected he had consumed too much of Mr. Weston’s fine wine and was certain he would want to talk nonsense.

To restrain him as much as possible through her own demeanor, she prepared to speak with extreme calmness and gravity about the weather and the night. But she had barely begun—she had scarcely passed the gate and joined the other carriage—when she found her topic interrupted, her hand seized, her attention demanded, and Mr. Elton speaking.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,599fbd379e6184ac2ec0dcbbd268977e4ebb098637b4e4fc19156ba02110c4b6,ddeb3fdedf53a8c602ef2ae1960e11a056b3251295f19130391c2b3d0dc48b63,574,513,0.893728,38,pass,,2026-05-29T10:27:05.299188+00:00,json_ok
AUSTEN_EMMA_008__simplify,batch_A,23,23,AUSTEN_EMMA_008,simplify,"He had walked past the driveway and some distance along the Highbury road. The snow was nowhere more than half an inch deep; in many spots, there was barely enough to cover the ground. Only a few flakes were falling now, the clouds were breaking apart, and it looked as though the storm would soon end. He had spoken to the coachmen, and they both agreed with him that there was nothing to worry about.

For Isabella, this news was a great relief. It was almost as welcome to Emma, who was concerned for her father. It put him as much at ease as his nervous nature allowed, but the alarm he had felt could not be calmed enough to make him comfortable while he remained at Randalls. He was convinced there was no immediate danger in returning home, but no amount of reassurance could persuade him that it was safe to stay. While the others were busy debating and suggesting, Mr. Knightley and Emma settled the matter in a few short sentences:

“Your father will not be at peace; why don’t you leave?”

“I am ready, if the others are.”

“Shall I ring the bell?”

“Yes, please.”

The bell was rung, and the carriages were ordered. Emma hoped that in a few minutes, one troublesome companion would be safely at home to sober up and cool down, and the other would recover his good humor once this difficult visit was over.

The carriage arrived. Mr. Woodhouse, always the primary concern on such occasions, was carefully helped into his carriage by Mr. Knightley and Mr. Weston. However, nothing they said could prevent him from becoming alarmed again at the sight of the fallen snow and the realization that the night was much darker than he had expected. “He was afraid they would have a terrible drive. He was afraid poor Isabella would not like it. And there would be poor Emma in the carriage behind. He did not know what they should do. They must stay as close together as possible.” James the coachman was spoken to and instructed to drive very slowly and wait for the other carriage.

Isabella stepped in after her father. John Knightley, forgetting that he did not belong to their party, stepped in after his wife quite naturally. Consequently, when Emma was escorted into the second carriage by Mr. Elton, she realized the door was about to be shut on them, leaving them to ride alone together. Before the suspicions she had formed earlier that day, this would not have been awkward; it might even have been pleasant. She could have talked to him about Harriet, and the three-quarter-mile trip would have felt very short. But now, she wished it had not happened. She believed he had drunk too much of Mr. Weston’s good wine and felt certain he would want to talk nonsense.

To keep him in check through her own behavior, she immediately prepared to speak with great calmness and seriousness about the weather and the night. But she had barely begun, and they had scarcely passed the gate and joined the other carriage, when she found her topic interrupted, her hand seized, and her attention demanded by Mr. Elton.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,599fbd379e6184ac2ec0dcbbd268977e4ebb098637b4e4fc19156ba02110c4b6,ec544fecad3b671e5b65f6ffa0f965bdefc0673e8096ab4f5be641fc17255abb,574,537,0.93554,39,pass,,2026-05-29T10:27:08.306897+00:00,json_ok
AUSTEN_EMMA_009__paraphrase,batch_A,24,24,AUSTEN_EMMA_009,paraphrase,"Once he reached the age of reason, he should have exerted himself to cast aside any influence from them that was beneath him. He should have resisted their initial efforts to encourage him to disregard his father. Had he acted correctly from the start, there would be no complications at present.

“We are never going to see eye to eye regarding him,” Emma exclaimed; “but that is hardly surprising. I do not believe for a moment that he is a feeble-minded young man: I am certain he is not. Mr. Weston would not ignore foolishness, even in his own child; however, it is quite probable that he possesses a more accommodating, gentle, and submissive temperament than what you consider the ideal for a man. I expect that is the case; and while it might deprive him of certain benefits, it will surely grant him many others.”

“Indeed; the benefits of remaining inactive when he should be taking action, of pursuing a life of simple, lazy enjoyment, and of convincing himself that he is remarkably clever at inventing justifications for it. He can sit down and compose an elaborate, flowery letter, brimming with empty promises and lies, and convince himself that he has discovered the perfect way to maintain domestic harmony and ensure his father has no grounds for grievance. His correspondence repulses me.”

“Your perspective is unique. Everyone else seems quite content with them.”

“I doubt they satisfy Mrs. Weston. They could scarcely please a woman of her intelligence and sensitivity: occupying a maternal role, yet lacking the blind devotion of a mother. It is for her sake that he owes Randalls extra consideration, and she must feel his neglect all the more keenly. Had she been a woman of high social standing, I am sure he would have visited; and it would not have mattered whether he did or not. Do you believe your friend is oblivious to such matters? Do you imagine she does not frequently reflect on this herself? No, Emma, your charming young man is only charming in the French sense, not the English. He may be ‘amiable,’ possess polished manners, and be quite pleasant; yet he lacks any true English sensitivity toward the feelings of others: there is nothing genuinely virtuous about him.”

“You appear set on thinking the worst of him.”

“I? Not at all,” Mr. Knightley answered, sounding somewhat annoyed; “I have no desire to think poorly of him. I would be just as willing to recognize his good qualities as anyone else; but I hear of none, aside from those that are merely superficial; that he is tall, handsome, and possesses smooth, persuasive manners.”

“Well, if he has nothing else to offer, he will be a prize for Highbury. We do not frequently encounter handsome, well-mannered, and pleasant young men. We must not be too particular and demand every virtue as well. Can you not imagine, Mr. Knightley, the stir his arrival will cause? There will be only one topic of conversation throughout the parishes of Donwell and Highbury; only one focus—one object of interest; it will be entirely Mr. Frank Churchill; we shall think and talk of no one else.”

“You will forgive me if I am not quite so overwhelmed. If I find him capable of good conversation, I shall be pleased to know him; but if he is merely a talkative fop, he will not take up much of my time or attention.”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,4353e60e96a053a6cebf0c93533628a0325be637580edc5b43bdbfc91ccae56b,e1d5ee588534ef751adb5138d5048fcad1a38c02c3608e1019ec575f718af998,562,575,1.023132,36,pass,,2026-05-29T10:27:12.078581+00:00,json_ok
AUSTEN_EMMA_009__modernize,batch_A,25,25,AUSTEN_EMMA_009,modernize,"Once he reached the age of reason, he should have stepped up and rejected any influence over him that was beneath his dignity. He should have resisted their initial attempts to make him disrespect his father. If he had started out the way he should have, there would be no trouble now.”

“We will never see eye to eye about him,” Emma exclaimed; “but that is nothing new. I do not think for a second that he is a weak young man; I am certain he is not. Mr. Weston would not be blind to foolishness, even in his own son, but it is very likely that he has a more yielding, agreeable, and mild personality than what fits your idea of a perfect man. I imagine he does; and while that might cost him some advantages, it will guarantee him many others.”

“Yes; all the advantages of staying put when he should be moving, living a life of pure, idle pleasure, and convincing himself that he is incredibly clever at finding excuses for it. He can sit down and write a fancy, elaborate letter, full of empty promises and lies, and persuade himself that he has found the best way in the world to keep the peace at home and prevent his father from having any reason to complain. His letters disgust me.”

“Your perspective is unique. They seem to satisfy everyone else.”

“I suspect they do not satisfy Mrs. Weston. They could hardly satisfy a woman of her good sense and sharp instincts, standing in a mother’s place but without a mother’s affection to blind her. It is because of her that he owes Randalls extra attention, and she must feel his absence twice as much. If she were a person of high status herself, I am sure he would have visited, and it would not have mattered whether he did or not. Can you really think your friend is oblivious to these kinds of considerations? Do you suppose she does not often tell herself all of this? No, Emma, your charming young man can only be charming in the French sense, not the English one. He may be very ‘amiable,’ have excellent manners, and be very pleasant, but he lacks any true English sensitivity toward the feelings of others; there is nothing genuinely kind about him.”

“You seem determined to think the worst of him.”

“Me? Not at all,” Mr. Knightley replied, looking annoyed; “I do not want to think the worst of him. I would be just as ready to acknowledge his merits as anyone else, but I hear of none, except for his physical traits; that he is tall, good-looking, and has smooth, persuasive manners.”

“Well, if he has nothing else to offer, he will be a treasure in Highbury. We do not often see handsome young men who are well-bred and agreeable. We must not be too picky and demand every single virtue as well. Can you not imagine, Mr. Knightley, what a sensation his arrival will cause? There will be only one topic of conversation throughout the parishes of Donwell and Highbury; only one interest—one object of curiosity; it will be all about Mr. Frank Churchill; we will think and speak of no one else.”

“You will have to excuse me for not being so overwhelmed. If I find him easy to talk to, I will be happy to get to know him, but if he is just a chattering show-off, he will not take up much of my time or thoughts.”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,4353e60e96a053a6cebf0c93533628a0325be637580edc5b43bdbfc91ccae56b,18b911c8c0d8ad6f601a1f7811244d2994910957d81f659c8f492ec182e7309c,562,590,1.049822,36,pass,,2026-05-29T10:27:15.763956+00:00,json_ok
AUSTEN_EMMA_009__simplify,batch_A,26,26,AUSTEN_EMMA_009,simplify,"Once he reached a rational age, he should have stood up for himself and rejected any influence that was beneath him. He should have resisted their first attempt to make him disrespect his father. If he had acted as he ought from the beginning, there would be no trouble now.

“We will never agree about him,” Emma exclaimed, “but that is not surprising. I do not believe he is a weak young man; I am certain he is not. Mr. Weston would not be blind to foolishness, even in his own son, but his son likely has a more yielding, agreeable, and mild personality than what you consider perfect for a man. I suspect he does; and while that might cost him some advantages, it will secure him many others.”

“Yes, the advantages of sitting still when he should be active, living a life of idle pleasure, and imagining he is clever at finding excuses for it. He can sit down and write a fancy, elaborate letter, full of empty promises and lies, and convince himself that he has found the perfect way to keep the peace at home and prevent his father from having any reason to complain. His letters disgust me.”

“Your feelings are unusual. They seem to satisfy everyone else.”

“I suspect they do not satisfy Mrs. Weston. They can hardly satisfy a woman of her good sense and quick feelings, as she stands in a mother’s place without a mother’s affection to blind her. It is for her sake that he owes extra attention to Randalls, and she must feel his neglect twice as much. If she were a person of high status, I am sure he would have visited, and it would not have mattered whether he did or not. Do you think your friend is unaware of these considerations? Do you suppose she does not often say all this to herself? No, Emma, your charming young man is only charming in the French sense, not the English one. He may be ‘amiable,’ have good manners, and be very agreeable, but he lacks any true English sensitivity toward the feelings of others. There is nothing genuinely kind about him.”

“You seem determined to think poorly of him.”

“Me? Not at all,” Mr. Knightley replied, looking annoyed. “I do not want to think poorly of him. I would be just as ready to acknowledge his merits as anyone else, but I hear of none, except for his physical traits; that he is well-built and good-looking, with smooth, persuasive manners.”

“Well, if he has nothing else to offer, he will be a treasure in Highbury. We do not often see fine, well-bred, and agreeable young men. We must not be too picky and demand every virtue as well. Cannot you imagine, Mr. Knightley, what a sensation his arrival will cause? There will be only one topic throughout the parishes of Donwell and Highbury; only one interest and one object of curiosity. It will be all about Mr. Frank Churchill; we will think and speak of no one else.”

“You will have to excuse me for not being so overwhelmed. If I find him capable of good conversation, I will be glad to know him, but if he is just a chattering show-off, he will not take up much of my time or thoughts.”",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,4353e60e96a053a6cebf0c93533628a0325be637580edc5b43bdbfc91ccae56b,8f7f3f319f677f0ea3e5e95d4e6b79c498855e4cd469becc751a96afe3dddd92,562,556,0.989324,39,pass,,2026-05-29T10:27:18.944008+00:00,json_ok
AUSTEN_EMMA_010__paraphrase,batch_A,27,27,AUSTEN_EMMA_010,paraphrase,"Emma felt regret; the prospect of showing courtesy to someone she disliked for three long months was daunting! She felt she would constantly be doing more than she desired, yet less than she should. Explaining her aversion to Jane Fairfax was not simple; Mr. Knightley had once suggested it stemmed from seeing in Jane the truly accomplished woman Emma wished to be considered herself. Although she had quickly denied the charge, during moments of introspection, her conscience struggled to fully clear her. Yet, she felt she could never truly know her: she could not explain it, but there was such a chilling reserve—such a clear lack of concern about being agreeable—and then, her aunt was such a relentless chatterbox! Furthermore, everyone made such a fuss over her, and it had always been assumed they would be close friends, simply because they were the same age, leading everyone to expect they must be fond of one another. These were her justifications; she had no others.

It was an unfair dislike, as every perceived flaw was exaggerated by her imagination, so she never encountered Jane Fairfax after a long separation without feeling she had wronged her. Now, as she paid the required visit upon Jane’s arrival after two years, she was particularly impressed by the very appearance and demeanor she had spent those two years criticizing. Jane Fairfax was truly elegant, remarkably so, and Emma held elegance in the highest regard. Her stature was pleasing, of a height most would call tall, yet none would consider excessive; her form was notably graceful, and her build was a flattering balance between thin and stout, though a slight pallor hinted at the former being the more likely concern. Emma could not help but notice all this; and then, her face and features possessed more beauty than she had recalled. It was not perfectly regular, but it was a very attractive beauty. Her deep grey eyes, framed by dark lashes and brows, had always been admired, but the complexion she had previously criticized for lacking color possessed a clarity and refinement that required no additional glow. It was a style of beauty defined by elegance, and as such, her own principles compelled her to admire it—an elegance of person and mind that she found so rarely in Highbury. In that place, merely avoiding vulgarity was considered a mark of distinction and merit.

In essence, during that initial visit, she sat observing Jane Fairfax with a dual sense of satisfaction, feeling both pleasure and the gratification of being fair, and she resolved to dislike her no longer. Indeed, when she reflected on her history and circumstances alongside her beauty, and considered the future awaiting such elegance—the life she was destined to descend into—it seemed impossible to feel anything but sympathy and respect, especially if one added to the well-known facts that earned her interest the highly probable notion of an attachment to Mr. Dixon, which she had so naturally begun to suspect.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,7c1ca25d7d301f8ca66658595fa86b053d4a322f8584b8c6920cbfff921f0c76,31e4ff59ded5f03344a0f6ea961e505372f0db43bcf58d70de593983bfa9ee63,558,501,0.897849,20,pass,,2026-05-29T10:27:22.683707+00:00,json_ok
