request_id,batch_label,global_request_index,batch_request_index,passage_id,condition,rewritten_text,model_provider,model_name,model_version_or_snapshot,temperature,top_p,seed_if_available,prompt_template_id,prompt_template_sha256,source_text_sha256,rewritten_text_sha256,original_word_count,rewritten_word_count,length_ratio,rewritten_sentence_count,qc_status,qc_flags,created_utc,parse_status
POE_WORKS_VOLUME_1_015__simplify,batch_B,404,44,POE_WORKS_VOLUME_1_015,simplify,"I could only agree with all of Paris in viewing them as an unsolvable mystery. I saw no way that it would be possible to track down the murderer.

“We must not judge the methods,” Dupin said, “by this superficial examination. The Parisian police, so highly praised for their sharpness, are cunning, but nothing more. There is no system in their actions beyond the needs of the moment. They make a great show of their efforts, but these are often so poorly suited to their goals that they remind us of Monsieur Jourdain asking for his dressing gown just to better hear the music. The results they achieve are often surprising, but they are usually brought about by simple hard work and activity. When these qualities are not enough, their plans fail. Vidocq, for instance, was a good guesser and a persistent man. However, lacking educated thought, he made constant mistakes because of the very intensity of his investigations. He damaged his perspective by holding the object too close. He might see one or two points with unusual clarity, but in doing so, he necessarily lost sight of the matter as a whole. Thus, it is possible to be too deep. Truth is not always in a well. In fact, regarding the most important knowledge, I believe it is always found on the surface. The depth lies in the valleys where we look for it, not on the mountain tops where it is actually found. The ways and sources of this type of error are well represented by looking at the stars. To look at a star by glancing at it—to view it sideways, by turning the outer parts of the retina toward it (which are more sensitive to faint light than the center)—is to see the star clearly. It is the best way to appreciate its brightness, a brightness that fades the more we stare directly at it. More light rays actually hit the eye in the latter case, but in the former, there is a more refined capacity for understanding. By being too intense, we confuse and weaken our thoughts; it is possible to make even Venus herself vanish from the sky by a gaze that is too sustained, too concentrated, or too direct.

“As for these murders, let us conduct some examinations ourselves before we form an opinion about them. An investigation will provide us with some amusement,” [I thought this was an odd term to use, but I said nothing] “and besides, Le Bon once did me a favor for which I am not ungrateful. We will go and see the scene with our own eyes. I know G—, the Prefect of Police, and I will have no trouble getting the necessary permission.”

The permission was granted, and we went immediately to the Rue Morgue. This is one of those miserable streets that lie between the Rue Richelieu and the Rue St. Roch. It was late in the afternoon when we arrived, as this area is a great distance from where we lived. The house was easy to find, as there were still many people staring up at the closed shutters from across the street with aimless curiosity.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,014483b21763c8be0b590ba5314f1b8bcd6f2bee80508e99e5669e213c99bece,0a0cac58bdc7a99cd8b404b3d85687e835d48a3d0d8f9516fe88572baa6f9e1d,552,534,0.967391,30,pass,,2026-05-29T11:08:09.320275+00:00,json_ok
POE_WORKS_VOLUME_1_016__paraphrase,batch_B,405,45,POE_WORKS_VOLUME_1_016,paraphrase,"The aroma had not vanished for a single moment. Every connection in the sequence remained unbroken. I had pursued the mystery to its final conclusion, and that conclusion was the nail. It possessed, I maintain, every visual characteristic of its counterpart in the opposite window; yet this observation was entirely meaningless, however convincing it might appear, when weighed against the fact that the investigation ended precisely here. I remarked that there had to be a defect regarding the nail. Upon touching it, the head, along with a small portion of the shaft, detached into my hand. The remaining shank stayed lodged within the hole where it had snapped. The break was aged, as evidenced by the rust coating its edges, and had clearly been caused by a hammer strike that had partially driven the head into the top of the lower window frame. I meticulously returned the head to the depression from which I had removed it, restoring the appearance of an intact nail so that the crack was hidden. By activating the spring, I lifted the sash slightly; the head ascended with it, staying securely in place. I shut the window, and the illusion of a solid nail was restored.

“The mystery, to this extent, was solved. The murderer had fled through the window overlooking the bed. Whether by accident or design, the sash had fallen upon his departure and locked via the spring; the police had mistakenly identified this spring mechanism as a nail, leading them to believe further investigation was redundant.

“The subsequent issue concerns the method of descent. I had resolved this matter during our stroll around the structure. A lightning rod stands roughly five and a half feet from the window in question. It would have been unfeasible for anyone to reach the window from this rod, let alone gain entry. I noted, however, that the fourth-story shutters were of a specific style known to Parisian builders as ferrades—a design seldom used today, though common on historic homes in Lyons and Bordeaux. These shutters resemble standard doors, except the bottom half features a lattice or trellis pattern, providing a sturdy grip. These particular shutters measure at least three and a half feet wide. When we viewed them from the rear, they were both partially open, positioned at right angles to the wall. It is likely the police inspected the back of the building, but if they viewed these ferrades edge-on, they would have failed to notice their significant width or neglected to consider its importance. Having convinced themselves that no exit was possible from this side, they would have conducted only a superficial inspection.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,71e2482c9b1110db3d6d722dbd54ac3f3d2a4abdf718bb079d79c911dacd5fb4,787334680f705126ba95c4bddc95f1ec093b5a5170737e8e617caa184e0cdc56,552,440,0.797101,24,warning,length_hard_warning,2026-05-29T11:08:12.514902+00:00,json_ok
POE_WORKS_VOLUME_1_016__modernize,batch_B,406,46,POE_WORKS_VOLUME_1_016,modernize,"The scent had never been lost for a moment. There was no break in the chain of evidence. I had traced the secret to its final conclusion—and that conclusion was the nail. It looked, I admit, exactly like its counterpart in the other window, but this fact was completely irrelevant when compared to the realization that the trail ended right here. 'There must be something wrong,' I said, 'with the nail.' I touched it, and the head, along with about a quarter-inch of the shank, came off in my fingers. The remainder of the shank stayed in the hole where it had snapped. The break was old, as the edges were covered in rust, and it had clearly been caused by a hammer blow that had partially embedded the head of the nail into the top of the lower sash. I carefully put the head back into the indentation where I had found it, and it looked like a perfect nail again—the crack was invisible. Pressing the spring, I gently raised the sash a few inches; the head rose with it, staying firmly in place. I closed the window, and the appearance of a solid nail was restored.

'The mystery, so far, was solved. The killer had escaped through the window overlooking the bed. Falling shut on its own as he left, or perhaps closed intentionally, it had locked via the spring; the police had mistaken the engagement of this spring for the nail, and thus concluded that no further investigation was needed.

'The next question concerns how he climbed down. I had already settled this in my mind while walking around the building with you. A lightning rod runs about five and a half feet from the window in question. It would have been impossible for anyone to reach the window from that rod, let alone enter it. I noticed, however, that the fourth-story shutters were of a specific type Parisian carpenters call ferrades—a style rarely used today, but often seen on old mansions in Lyons and Bordeaux. They are shaped like a standard door, except the bottom half is latticed, providing an excellent grip for the hands. In this case, these shutters are at least three and a half feet wide. When we saw them from the back of the house, they were both about half open, standing at right angles to the wall. The police likely examined the back of the building, but if they looked at these ferrades edge-on, they would not have noticed their significant width, or at least failed to consider it. Having decided that no one could have escaped that way, they naturally gave the area only a brief glance.'",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,71e2482c9b1110db3d6d722dbd54ac3f3d2a4abdf718bb079d79c911dacd5fb4,cb93aeaec48ae4d11171c2e1e973fa759f48d01d80f7d7f9352b96a43fee13f4,552,450,0.815217,24,warning,length_soft_warning,2026-05-29T11:08:15.314919+00:00,json_ok
POE_WORKS_VOLUME_1_016__simplify,batch_B,407,47,POE_WORKS_VOLUME_1_016,simplify,"The scent had never been lost for a moment. There was no break in the chain of evidence. I had followed the secret to its final conclusion—and that conclusion was the nail. It looked exactly like its counterpart in the other window, but that fact meant nothing compared to the realization that the trail ended right here. 'There must be something wrong,' I said, 'with the nail.' I touched it, and the head, along with about a quarter-inch of the shank, came off in my hand. The rest of the shank remained inside the hole where it had snapped. The break was old, as the edges were covered in rust, and it had clearly been caused by a hammer blow that had partially driven the head into the top of the bottom window sash. I carefully put the head back into the indentation where I had found it, and it looked like a perfect nail again; the crack was invisible. I pressed the spring and gently raised the sash a few inches; the head went up with it, staying firmly in place. I closed the window, and the appearance of a solid nail was restored.

“The mystery, up to this point, was solved. The killer had escaped through the window overlooking the bed. As he left, the window had either fallen shut on its own or been closed intentionally, locking itself with the spring. The police had mistaken the action of this spring for the action of the nail, which led them to believe no further investigation was needed.

“The next question is how the killer climbed down. I had already figured this out while walking around the building with you. A lightning rod runs about five and a half feet from that window. It would have been impossible for anyone to reach the window from that rod, let alone climb inside. However, I noticed that the fourth-story shutters were a specific type that Parisian carpenters call ferrades—a style rarely used today but common on old houses in Lyons and Bordeaux. They are shaped like a standard door, except the bottom half is latticed, providing an excellent grip for the hands. These shutters are at least three and a half feet wide. When we saw them from the back of the house, they were both half-open, standing at right angles to the wall. The police likely examined the back of the building, but if they looked at the shutters from the side, they would not have noticed their great width, or at least failed to consider it important. Once they decided no one could have escaped that way, they would have only given the area a quick glance.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,71e2482c9b1110db3d6d722dbd54ac3f3d2a4abdf718bb079d79c911dacd5fb4,8c6ee3475898afe90de62144eb2d81663ba74c5082e3ed8e624527419a549c1f,552,450,0.815217,25,warning,length_soft_warning,2026-05-29T11:08:17.843776+00:00,json_ok
POE_WORKS_VOLUME_1_017__paraphrase,batch_B,408,48,POE_WORKS_VOLUME_1_017,paraphrase,"We have no intention of harming you. I give you my word as a gentleman and a Frenchman that we mean you no injury. I am fully aware that you did not commit the horrors in the Rue Morgue. Nevertheless, it is impossible to deny that you are involved to some degree. Based on my previous remarks, you must realize that I possess sources of information regarding this case that you could never have imagined. The situation is this: you have done nothing that you could have prevented, and certainly nothing that makes you guilty. You did not even commit robbery, even though you could have done so without consequence. You have nothing to hide, and no reason to keep secrets. Conversely, you are obligated by every standard of honor to reveal everything you know. An innocent person is currently jailed, accused of a crime for which you can identify the true culprit.

The sailor had largely regained his composure while Dupin spoke, yet his initial bold demeanor had vanished entirely.

""So help me God!"" he exclaimed after a short silence, ""I will tell you everything I know about this matter, though I do not expect you to believe half of it; I would be a fool to think otherwise. Still, I am innocent, and I will confess everything even if it costs me my life.""

His account was essentially as follows. He had recently traveled to the Indian Archipelago. A group he belonged to went ashore at Borneo and ventured into the interior for a pleasure trip. He and a companion had caught the orangutan. When his companion passed away, the creature became his sole property. After significant difficulty caused by the animal's stubborn aggression during the journey home, he finally managed to secure it in his Paris residence. To avoid drawing unwanted attention from his neighbors, he kept it hidden until it could heal from a foot injury caused by a ship splinter. His final plan was to sell the beast.

Returning home from a night of drinking on the morning of the murders, he discovered the animal in his bedroom, having escaped from an adjacent closet where it had been kept, as he believed, securely locked. Holding a razor and covered in lather, it sat before a mirror, trying to shave, having surely observed its owner performing the task through the closet keyhole. Frightened by the sight of such a dangerous tool held by a ferocious animal capable of using it, the man was momentarily paralyzed. However, he was used to calming the creature, even during its most violent outbursts, by using a whip, and he turned to this now. Upon seeing the whip, the orangutan immediately leaped through the bedroom door, ran down the stairs, and escaped into the street through an unfortunately open window.

The Frenchman pursued it in despair; the ape, still clutching the razor, would stop now and then to look back and gesture at its pursuer until the man had almost caught up to it.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,a9fadc34b45f62d157b7a72682e3c655bcf853e45a526d183065f5c17ba80d61,a47b6a29c7447223c14788d54ea62e9e42dbf694894b058f4566b0cf166cb896,569,503,0.884007,28,pass,,2026-05-29T11:08:20.883793+00:00,json_ok
POE_WORKS_VOLUME_1_017__modernize,batch_B,409,49,POE_WORKS_VOLUME_1_017,modernize,"We mean you absolutely no harm. I give you my word as a gentleman and a Frenchman that we intend you no injury. I am perfectly aware that you are innocent of the atrocities in the Rue Morgue. However, it is useless to deny that you are involved in them to some degree. From what I have already said, you must realize that I have had access to information about this matter—information you could never have imagined. The situation is this: you have done nothing you could have avoided, and certainly nothing that makes you guilty. You were not even guilty of robbery, even though you could have stolen with impunity. You have nothing to hide, and no reason to hide it. On the other hand, you are bound by every principle of honor to confess everything you know. An innocent man is currently imprisoned, charged with a crime for which you can identify the perpetrator.

The sailor had largely regained his composure while Dupin spoke these words, but his initial boldness had completely vanished.

“So help me God!” he said after a short pause. “I will tell you everything I know about this affair, though I do not expect you to believe half of what I say—I would be a fool to expect that. Still, I am innocent, and I will come clean even if it kills me.”

What he stated was, in essence, this: He had recently returned from a voyage to the Indian Archipelago. A group he was part of landed in Borneo and traveled into the interior on a pleasure excursion. He and a companion had captured an orangutan. When his companion died, the animal became his sole possession. After significant trouble caused by the creature’s uncontrollable ferocity during the voyage home, he finally managed to secure it at his residence in Paris. To avoid drawing unwanted curiosity from his neighbors, he kept it carefully hidden until it could recover from a foot wound caused by a splinter on the ship. His ultimate plan was to sell it.

Returning home from a night out with fellow sailors on the morning of the murder, he found the beast in his bedroom, having broken out of the adjoining closet where it was thought to be securely locked. Holding a razor and covered in lather, it sat before a mirror, attempting to shave, having undoubtedly watched its master perform the task through the closet keyhole. Terrified by the sight of such a dangerous weapon in the hands of a ferocious animal capable of using it, the man was momentarily at a loss. However, he was used to calming the creature, even in its worst moods, by using a whip, so he reached for it. Upon seeing the whip, the orangutan immediately bolted through the bedroom door, down the stairs, and out into the street through an unfortunately open window.

The Frenchman followed in despair, while the ape, still holding the razor, occasionally stopped to look back and gesture at its pursuer until the man had almost caught up to it.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,a9fadc34b45f62d157b7a72682e3c655bcf853e45a526d183065f5c17ba80d61,60af5963f8749bb0bb966d2fbffc1f4227db599980c68ead6e1a510492bb4f7a,569,513,0.901582,28,pass,,2026-05-29T11:08:25.675086+00:00,json_ok
POE_WORKS_VOLUME_1_017__simplify,batch_B,410,50,POE_WORKS_VOLUME_1_017,simplify,"We mean you no harm at all. I give you my word as a gentleman and a Frenchman that we do not intend to hurt you. I know perfectly well that you are innocent of the crimes in the Rue Morgue. However, it is impossible to deny that you are involved in them to some extent. Based on what I have already said, you must realize that I have gathered information about this matter in ways you could never have imagined. The situation is this: you have done nothing that you could have avoided, and certainly nothing that makes you guilty. You did not even commit robbery, even though you could have done so without being caught. You have nothing to hide, and no reason to hide anything. On the other hand, you are bound by every principle of honor to confess everything you know. An innocent man is currently in prison, accused of a crime for which you can identify the true culprit.

The sailor had largely regained his composure while Dupin spoke these words, but his initial boldness had completely vanished.

“So help me God!” he said after a short pause. “I will tell you everything I know about this affair, though I do not expect you to believe half of what I say—I would be a fool to think otherwise. Still, I am innocent, and I will tell the whole truth even if it kills me.”

What he stated was essentially this: he had recently returned from a voyage to the Indian Archipelago. A group he was part of landed in Borneo and traveled into the interior for a pleasure trip. He and a companion had captured an orangutan. When his companion died, the animal became his sole property. After much difficulty caused by the creature’s wild ferocity during the voyage home, he finally managed to keep it safely at his residence in Paris. To avoid attracting unwanted attention from his neighbors, he kept it hidden until it could recover from a foot wound caused by a splinter on the ship. His ultimate plan was to sell it.

Returning home from a night of drinking on the morning of the murder, he found the beast in his bedroom. It had broken out of an adjoining closet where he thought it was securely locked. Holding a razor and covered in lather, it was sitting in front of a mirror, trying to shave itself, having no doubt watched its master do so through the closet keyhole. Terrified by the sight of such a dangerous weapon in the hands of a ferocious animal that knew how to use it, the man was unsure what to do for a few moments. However, he was used to calming the creature, even when it was at its most aggressive, by using a whip, so he reached for it. Upon seeing the whip, the orangutan immediately jumped through the bedroom door, ran down the stairs, and escaped into the street through an unfortunately open window.

The Frenchman followed in despair. The ape, still holding the razor, occasionally stopped to look back and gesture at its pursuer until the man had almost caught up to it.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,a9fadc34b45f62d157b7a72682e3c655bcf853e45a526d183065f5c17ba80d61,22f507ad49751ebae4f069666b2c8618d4a83ab4c8446e759c331a5f6a247830,569,532,0.934974,30,pass,,2026-05-29T11:08:28.476547+00:00,json_ok
POE_WORKS_VOLUME_1_018__paraphrase,batch_B,411,51,POE_WORKS_VOLUME_1_018,paraphrase,"The official notice announcing this bounty guaranteed a complete pardon to any partner in the crime who might testify against his associates. Furthermore, a private notice from a group of citizens was attached to these posters, promising an extra ten thousand francs beyond the sum pledged by the Prefecture. Consequently, the total reward reached thirty thousand francs, a truly remarkable amount given the victim's modest status and the common occurrence of such brutal acts in major urban centers.

Everyone assumed the mystery surrounding this homicide would be solved at once. However, while a few arrests were made that seemed promising, no evidence emerged to connect the suspects to the crime, and they were quickly released. Surprisingly, three weeks had elapsed since the body was found without any clarity, and even the rumors of these events, which had so disturbed the public, had not yet reached Dupin or me. We were occupied with studies that required our total focus, and nearly a month had passed since we had ventured out, welcomed a guest, or done more than skim the main political stories in a daily journal. The initial news of the killing was delivered to us by G— himself. He visited us on the afternoon of July 13, 18—, and stayed until deep into the night. He was frustrated by his inability to track down the killers. His standing—as he remarked with a distinctly Parisian manner—was in jeopardy. His very reputation was involved. The public was watching him, and he claimed there was no sacrifice he would not make to solve the enigma. He finished a rather odd address by praising what he called Dupin's intuition, and he offered him a straightforward and undoubtedly generous proposal, the specific details of which I cannot reveal, though they are irrelevant to my story.

My friend deflected the praise as best he could, yet he immediately agreed to the offer, even though its benefits were entirely conditional. With this decided, the Prefect began detailing his own theories, frequently pausing to offer lengthy remarks on the evidence, which we had not yet seen. He spoke at length and, without question, with great knowledge, while I offered a few ideas as the night dragged on slowly. Dupin, remaining motionless in his usual chair, was the picture of attentive courtesy. He wore his spectacles for the entire meeting, and an occasional look beneath those green lenses was enough to assure me that he was sleeping quite soundly, if quietly, during the seven or eight sluggish hours that passed before the Prefect finally left.

At dawn, I obtained a complete record of all the testimony gathered at the Prefecture, along with copies of every newspaper that had printed any significant information regarding this tragic matter.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,2a66548ead5c95e4f39d0065fca05b2c5719b4b5b60adacf5b4330e3552d2ef2,1887f2dc58f504ba4c0de05b5fe479144d2aa9327933c33aab7503ab2a452093,558,459,0.822581,20,warning,length_soft_warning,2026-05-29T11:08:35.205694+00:00,json_ok
POE_WORKS_VOLUME_1_018__modernize,batch_B,412,52,POE_WORKS_VOLUME_1_018,modernize,"The official announcement of the reward promised a full pardon to any accomplice who came forward to testify against their partners. Furthermore, a private notice from a committee of citizens was attached wherever the proclamation appeared, offering an additional ten thousand francs on top of the amount set by the Prefecture. The total reward reached thirty thousand francs, an extraordinary sum considering the victim's humble status and the frequency of such brutal crimes in large cities.

Everyone assumed the mystery of the murder would be solved immediately. However, although a few arrests were made that seemed promising, no evidence was found to implicate the suspects, and they were released right away. Strangely, three weeks had passed since the body was found without any light being shed on the case, and the news had not even reached Dupin or me. We were so absorbed in our own research that we hadn't left the house, seen any visitors, or done more than glance at the headlines in the daily papers for nearly a month. The first we heard of the murder was from G— himself. He visited us on the afternoon of July 13, 18—, and stayed until late that night. He was frustrated by his failure to track down the killers. He claimed, with a distinctly Parisian flair, that his reputation and even his honor were at stake. The public was watching him, and he insisted there was no sacrifice he wouldn't make to solve the mystery. He finished his somewhat odd speech with a compliment regarding what he called Dupin’s tact, and made him a direct and certainly generous offer, the details of which I am not at liberty to disclose, though it has no bearing on my story.

My friend brushed off the compliment as best he could, but he accepted the offer immediately, even though the benefits were entirely conditional. Once that was settled, the Prefect began explaining his own theories, interspersing them with long comments on the evidence, which we had not yet seen. He spoke at length and, no doubt, learnedly, while I offered an occasional suggestion as the night dragged on. Dupin, sitting still in his usual armchair, was the picture of respectful attention. He wore spectacles throughout the meeting, and an occasional glance beneath the green lenses convinced me that he was sleeping quite soundly, if silently, during the seven or eight slow-moving hours before the Prefect finally left.

In the morning, I obtained a full report of all the evidence from the Prefecture and collected copies of every newspaper that had published any significant information regarding this tragic affair.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,2a66548ead5c95e4f39d0065fca05b2c5719b4b5b60adacf5b4330e3552d2ef2,c6da6879022ca16d36b494c284b7e407de32c601b2115a78e05e78c45a68c2b6,558,436,0.781362,19,warning,length_hard_warning,2026-05-29T11:08:37.810329+00:00,json_ok
POE_WORKS_VOLUME_1_018__simplify,batch_B,413,53,POE_WORKS_VOLUME_1_018,simplify,"The official announcement of the reward promised a full pardon to any accomplice who came forward to testify against their partners. Additionally, a committee of citizens posted their own notices wherever possible, offering ten thousand francs on top of the amount proposed by the police. The total reward reached thirty thousand francs, an extraordinary sum considering the girl’s humble status and how frequently such crimes occur in large cities.

Everyone assumed the mystery of this murder would be solved immediately. However, although a few arrests were made that seemed promising, no evidence was found to link the suspects to the crime, and they were quickly released. Strangely, three weeks passed after the body was discovered without any progress, and the news of the events that had so disturbed the public had not even reached Dupin or me. We were occupied with research that demanded our full attention, and it had been nearly a month since either of us had gone out, received a visitor, or done more than glance at the main political articles in the daily papers. We first heard about the murder when G— visited us in person. He arrived early on the afternoon of July 13, 18—, and stayed until late that night. He was frustrated by his failure to track down the killers. He claimed, with a distinctly Parisian flair, that his reputation and honor were at stake. The public was watching him, and he insisted there was no sacrifice he would not make to solve the mystery. He ended his somewhat odd speech by complimenting what he called Dupin’s tact, and he made him a direct and generous offer. I do not feel at liberty to disclose the exact nature of this proposal, but it has no bearing on my story.

My friend deflected the compliment as best he could, but he accepted the offer immediately, even though its benefits were entirely conditional. Once this was settled, the Prefect began explaining his own theories, frequently interrupting himself with long comments on the evidence, which we had not yet seen. He spoke at length and, no doubt, learnedly, while I offered an occasional suggestion as the night dragged on. Dupin sat still in his usual armchair, the picture of respectful attention. He wore spectacles throughout the meeting, and an occasional glance beneath his green lenses convinced me that he was sleeping soundly, if silently, during the seven or eight slow-moving hours before the Prefect finally left.

In the morning, I obtained a full report of all the evidence from the police headquarters, along with copies of every newspaper that had published any significant information regarding this tragic affair.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,2a66548ead5c95e4f39d0065fca05b2c5719b4b5b60adacf5b4330e3552d2ef2,c18504b254e1e4d10aea06b111e480887336c7a8c98b760f8f7778831f4f7952,558,442,0.792115,20,warning,length_hard_warning,2026-05-29T11:08:43.332777+00:00,json_ok
POE_WORKS_VOLUME_1_019__paraphrase,batch_B,414,54,POE_WORKS_VOLUME_1_019,paraphrase,"No one crossed over. Within the Rue Pavée St. Andrée, nothing regarding the affair was spoken or overheard, even by those living in the same residence. M. St. Eustache, Marie’s suitor and fiancé who resided with her mother, testified that he remained unaware of the body’s discovery until the following morning, when M. Beauvais entered his room to inform him. Such a significant piece of news, it seems to us, was met with remarkable indifference.

In this fashion, the newspaper attempted to suggest a lack of concern among Marie’s kin, which contradicted the idea that they truly believed the remains were hers. The paper implied that Marie, aided by her associates, had left the city due to concerns regarding her reputation, and that these friends, upon finding a body in the Seine that looked somewhat like the girl, seized the chance to convince the public she had died. However, L’Etoile acted with premature haste. It was clearly demonstrated that no such indifference existed; the elderly woman was quite frail and so distressed that she could handle no responsibilities. Furthermore, St. Eustache, far from reacting calmly, was overwhelmed by sorrow and acted so wildly that M. Beauvais had to ask a relative to watch over him, keeping him from the disinterment proceedings. Additionally, while L’Etoile claimed the body was buried at public expense—asserting that the family rejected a generous offer for a private tomb and that no relatives attended the service—all these claims were effectively refuted. In a later edition, the paper tried to cast doubt upon Beauvais himself. The editor wrote:

“Now, the situation shifts. We are informed that once, while a Madame B. was visiting Madame Rogêt’s home, M. Beauvais, before departing, told her that a gendarme was expected, and that she must remain silent until he returned, leaving the matter to him. As things stand, M. Beauvais seems to hold the entire affair within his own control. One cannot move without encountering M. Beauvais; no matter where you turn, you run into him. For some reason, he decided that no one else should be involved in the investigation, and he has, by all accounts, pushed the male relatives aside in a very peculiar fashion. He appears to have been quite unwilling to let the family view the corpse.”

This suspicion directed at Beauvais gained some credibility from the following detail: a visitor to his office, shortly before the girl vanished and while he was away, noticed a rose placed in the door’s keyhole and the name “Marie” written upon a nearby slate.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,b345eb6e98e67cfe6a44036413de9132aad219f4c30bf3648d46c8caae781045,24fc507886dbfaeafa3875ebd98a7004eba96f8c5e05e0f1449835f34f12d40f,555,426,0.767568,28,warning,length_hard_warning,2026-05-29T11:08:46.805221+00:00,json_ok
POE_WORKS_VOLUME_1_019__modernize,batch_B,415,55,POE_WORKS_VOLUME_1_019,modernize,"Nobody went over. Nothing was said or heard about the matter on Rue Pavée St. Andrée that even reached the other people living in the same building. M. St. Eustache, Marie’s lover and fiancé, who boarded at her mother’s house, testified that he did not hear about the discovery of his fiancée’s body until the next morning, when M. Beauvais came into his room and told him. For a piece of news like this, it strikes us that it was received very calmly.

In this way, the newspaper tried to create the impression that Marie’s relatives were indifferent, which was inconsistent with the idea that these relatives believed the corpse was hers. Its insinuations amounted to this: that Marie, with the help of her friends, had left the city for reasons involving her reputation, and that these friends, upon finding a corpse in the Seine that somewhat resembled the girl, had taken the opportunity to convince the public that she was dead. But L’Etoile was once again too hasty. It was clearly proven that no such indifference existed; the old lady was extremely frail and so upset that she was unable to attend to any duties. St. Eustache, far from receiving the news calmly, was distracted by grief and acted so frantically that M. Beauvais convinced a friend and relative to look after him and keep him from attending the examination at the exhumation. Furthermore, although L’Etoile stated that the corpse was reburied at public expense—that a generous offer for a private burial was flatly refused by the family—and that no family member attended the ceremony—although, I say, all this was claimed by L’Etoile to support the impression it wanted to convey—all of it was satisfactorily disproven. In a later issue of the paper, an attempt was made to cast suspicion on Beauvais himself. The editor says:

“Now, then, the situation changes. We are told that on one occasion, while a Madame B. was at Madame Rogêt’s house, M. Beauvais, who was heading out, told her that a police officer was expected there, and that she, Madame B., must not say anything to the officer until he returned, but leave the matter to him.... In the current state of affairs, M. Beauvais seems to have the entire matter locked away in his head. A single step cannot be taken without M. Beauvais, for no matter which way you turn, you run into him.... For some reason, he decided that no one else should have anything to do with the proceedings but himself, and he has pushed the male relatives aside, according to their accounts, in a very strange manner. He seems to have been very much against letting the relatives see the body.”

Some credibility was given to the suspicion cast upon Beauvais by the following fact. A visitor at his office, a few days before the girl’s disappearance and while the office was empty, had noticed a rose in the keyhole of the door and the name “Marie” written on a slate hanging nearby.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,b345eb6e98e67cfe6a44036413de9132aad219f4c30bf3648d46c8caae781045,6888b18803036fc3b3200d229899d075abad28b11a1ea5dcbf97f46e9f9aefce,555,509,0.917117,30,pass,,2026-05-29T11:08:49.602094+00:00,json_ok
