request_id,batch_label,global_request_index,batch_request_index,passage_id,condition,rewritten_text,model_provider,model_name,model_version_or_snapshot,temperature,top_p,seed_if_available,prompt_template_id,prompt_template_sha256,source_text_sha256,rewritten_text_sha256,original_word_count,rewritten_word_count,length_ratio,rewritten_sentence_count,qc_status,qc_flags,created_utc,parse_status
DICKENS_GREAT_EXPECTATIONS_024__modernize,batch_A,250,250,DICKENS_GREAT_EXPECTATIONS_024,modernize,"The first time I passed Mill Pond Bank, Herbert and I were rowing, and both on the way there and back, we saw the blind on the east window lowered. Herbert visited at least three times a week, and he never brought me any alarming news. Still, I knew there was reason to worry, and I could not shake the feeling that I was being watched. Once that idea takes root, it is haunting; it would be difficult to count how many innocent people I suspected of spying on me.

In short, I was constantly anxious for the reckless man in hiding. Herbert sometimes mentioned that he enjoyed standing at our windows after dark, watching the tide go out, and imagining it flowing toward Clara. But I thought with dread that it was flowing toward Magwitch, and that any dark shape on the water might be his pursuers, moving quickly, silently, and surely to capture him.

Chapter XLVII.

Several weeks passed without change. We waited for word from Wemmick, but he gave no sign. If I had only known him in Little Britain and had never enjoyed the privilege of being on familiar terms at his home, I might have doubted him; but knowing him as I did, I never doubted him for a moment.

My financial situation began to look grim, and I was pressured by more than one creditor. I even began to feel the lack of ready cash in my own pocket, which I relieved by selling some jewelry I could spare. However, I had firmly decided that it would be a heartless fraud to take more money from my benefactor while my thoughts and plans remained so uncertain. Therefore, I had sent him the unopened pocketbook via Herbert for safekeeping, and I felt a sense of satisfaction—whether genuine or misguided, I hardly know—in not having profited from his generosity since he revealed his identity.

As time went on, a heavy conviction settled on me that Estella was married. Afraid to have it confirmed, even though I was nearly certain, I avoided the newspapers and begged Herbert, to whom I had confided the details of our last meeting, never to speak of her to me. Why did I cling to this last miserable shred of hope, which had already been torn to pieces and scattered to the winds? Why did you, who are reading this, commit a similar inconsistency yourself last year, last month, or last week?

It was an unhappy life I led, and its primary anxiety, towering over all others like a high mountain above a range, never left my sight. Still, no new cause for fear arose. No matter how often I started from my bed, terrified that he had been discovered, or how often I sat listening in dread for Herbert’s return at night, fearing his footsteps might be faster than usual and carry bad news—despite all that and much more, the daily routine continued.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,24d732e0187800b335e92d8220807bae564da9f8ba0ab1f4c5aab6cf4b298cdd,0aaafbe392cf3bf362bd87daf8a01c114dda64e81c1d1bd5099ea3f5005a9e73,574,495,0.862369,22,pass,,2026-05-29T10:51:28.408632+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_024__simplify,batch_A,251,251,DICKENS_GREAT_EXPECTATIONS_024,simplify,"The first time I passed Mill Pond Bank, Herbert and I were rowing, and both on the way there and back, we saw the blind on the east window being lowered. Herbert visited at least three times a week, and he never brought me any alarming news. Still, I knew there was reason to worry, and I could not shake the feeling that I was being watched. Once that idea takes hold, it is haunting; it would be difficult to count how many innocent people I suspected of spying on me.

In short, I was constantly afraid for the reckless man in hiding. Herbert had sometimes mentioned that he found it pleasant to stand at our windows after dark, watching the tide go out and thinking that it was flowing toward Clara. But I thought with dread that it was flowing toward Magwitch, and that any dark shape on the water might be his pursuers, moving quickly, silently, and surely to capture him.

Chapter XLVII.

Several weeks passed without any change. We waited for word from Wemmick, but he gave no sign. If I had only known him in his office at Little Britain and had never experienced the privilege of visiting him at his home, I might have doubted him; but knowing him as I did, I never doubted him for a moment.

My financial situation began to look bleak, and I was pressured for payment by several creditors. I even began to feel the lack of ready cash in my own pocket, which I relieved by selling some jewelry I could spare. However, I had firmly decided that it would be dishonest to take more money from my benefactor while my own plans and thoughts remained so uncertain. Therefore, I had asked Herbert to return the unopened pocket-book to him for safekeeping, and I felt a sense of satisfaction—whether genuine or misguided, I am not sure—in not having profited from his generosity since he revealed his identity to me.

As time went on, a heavy feeling settled over me that Estella was married. Afraid to have it confirmed, even though I was almost certain, I avoided the newspapers and asked Herbert, to whom I had confided the details of our last meeting, never to speak of her to me. Why did I cling to this last, miserable shred of hope? Why did you, who are reading this, commit a similar inconsistency in your own life last year, last month, or last week?

It was an unhappy life I lived, and one primary anxiety, towering over all others like a high mountain above a range, never left my mind. Still, no new cause for fear arose. No matter how often I started from my bed in terror that he had been discovered, or how often I sat listening with dread for Herbert’s return at night, fearing his steps might be faster than usual and carry bad news—despite all that and much more, life continued on as before.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,24d732e0187800b335e92d8220807bae564da9f8ba0ab1f4c5aab6cf4b298cdd,3f3eb2e905d64b879fa57fceb1a0b6379f5df8069770dc144ebffc94eb5babe4,574,501,0.872822,22,pass,,2026-05-29T10:51:31.326939+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_025__paraphrase,batch_A,252,252,DICKENS_GREAT_EXPECTATIONS_025,paraphrase,"You claim these are fingernail marks, and you propose the theory that she killed her infant. You must embrace every implication of that claim. For all we can tell, she might have killed the child, and the infant, while grasping at her, could have clawed her hands. What follows? You are not prosecuting her for the murder of her child; why aren't you? Regarding this matter, if you insist on these scratches, we argue that, for all we know, your explanation might be valid, provided we assume for the sake of argument that you did not fabricate them? ""To conclude, sir,"" Wemmick remarked, ""Mr. Jaggers completely overwhelmed the jury, and they surrendered.""

""Has she remained in his employ ever since?""

""Indeed; and more than that,"" Wemmick replied, ""she entered his service right after she was acquitted, already as subdued as she is today. She has since learned various tasks related to her work, but she was broken from the start.""

""Do you recall the gender of the child?""

""It was said to be a girl.""

""Do you have anything else to tell me tonight?""

""Nothing. I received your note and burned it. Nothing.""

We shared a friendly farewell, and I returned home, burdened with fresh subjects for reflection, yet finding no respite from the previous ones.

Chapter XLIX.

Placing Miss Havisham’s letter in my pocket, so it might act as my proof for returning to Satis House so soon, in case her unpredictable nature caused her to show surprise at my arrival, I traveled down by coach the following day. However, I stepped off at the Halfway House, ate breakfast there, and finished the journey on foot; for I wanted to enter the town discreetly via the less-traveled paths, and depart in the same fashion.

The finest daylight had faded by the time I walked through the quiet, resonant courtyards behind the High Street. The ruined corners where the ancient monks once kept their dining halls and gardens, and where the sturdy walls were now utilized for modest sheds and stables, were nearly as hushed as the monks in their tombs. The cathedral bells possessed a more mournful and distant tone to me as I hurried along, shunning notice, than they ever had previously; likewise, the swell of the antique organ reached me like a funeral dirge; and the rooks, as they circled the grey tower and swayed in the leafless, tall trees of the priory garden, appeared to signal to me that the location had altered, and that Estella had departed from it forever.

An older woman, whom I had previously encountered as one of the staff residing in the secondary building across the rear courtyard, unlatched the gate. The illuminated candle sat in the dim hallway inside, just as in the past, and I picked it up and climbed the stairs by myself. Miss Havisham was not in her private chamber, but was in the larger room across the landing. Peering through the doorway, after knocking without success, I observed her seated on the hearth in a tattered chair, positioned near to, and absorbed in the contemplation of, the dying fire.

Following my usual custom, I entered and stood leaning against the old mantelpiece, where she might notice me once she lifted her gaze.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,b6ef58d7148e1a21ea522497c2cda804024d54f77ebbd9e4f209d185972899c0,cafe77a7313eecdb66ef0b3e38682d939072ad9e05026b0dac7a05c4ce72c88e,572,546,0.954545,29,pass,,2026-05-29T10:51:34.572894+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_025__modernize,batch_A,253,253,DICKENS_GREAT_EXPECTATIONS_025,modernize,"You claim these are fingernail marks, and you propose the theory that she killed her child. You must accept every implication of that theory. For all we know, she might have killed her child, and the child, while clinging to her, could have scratched her hands. So what? You are not putting her on trial for the murder of her child; why aren't you? Regarding this case, if you insist on these scratches, we argue that, for all we know, you might have explained them, assuming for the sake of argument that you haven't just made them up."" ""To sum it up, sir,"" Wemmick said, ""Mr. Jaggers was simply too much for the jury, and they gave in.""

""Has she been working for him ever since?""

""Yes; but that's not all,"" Wemmick replied, ""she started working for him right after she was acquitted, already as subdued as she is now. She has learned various things regarding her duties since then, but she was tamed from the very start.""

""Do you recall the sex of the child?""

""It was said to have been a girl.""

""Do you have anything else to tell me tonight?""

""Nothing. I received your letter and destroyed it. Nothing.""

We exchanged a friendly good-night, and I headed home, with new subjects for my thoughts, though no relief from the old ones.

Chapter XLIX.

Putting Miss Havisham’s note in my pocket so it could serve as my proof for returning to Satis House so soon, in case her unpredictable nature led her to express surprise at seeing me, I traveled down by coach the next day. However, I got off at the Halfway House, ate breakfast there, and walked the remaining distance; I wanted to enter the town quietly using the less-traveled paths and leave the same way.

The best light of the day had faded by the time I walked through the quiet, echoing courtyards behind the High Street. The ruined corners where the old monks once had their dining halls and gardens, and where the sturdy walls were now used for humble sheds and stables, were nearly as silent as the monks in their graves. The cathedral chimes sounded sadder and more distant to me as I hurried along, avoiding notice, than they ever had before; the swell of the old organ reached my ears like funeral music, and the rooks, as they hovered around the grey tower and swayed in the bare, high trees of the priory garden, seemed to call out that the place had changed and that Estella was gone from it forever.

An elderly woman, whom I had seen before as one of the servants living in the secondary house across the back courtyard, opened the gate. The lit candle stood in the dark hallway inside, just as it used to, and I picked it up and climbed the staircase alone. Miss Havisham was not in her own room, but was in the larger room across the landing. Looking into the door after knocking without success, I saw her sitting on the hearth in a tattered chair, positioned right in front of, and lost in the contemplation of, the ashy fire.

Doing as I had often done, I walked in and stood touching the old mantelpiece, where she could see me when she looked up.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,b6ef58d7148e1a21ea522497c2cda804024d54f77ebbd9e4f209d185972899c0,4bc8f96f59bd3e37ff1534b0c30ad54e62308b2db602bbb52e0ec0913730c6f7,572,553,0.966783,29,pass,,2026-05-29T10:52:15.951785+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_025__simplify,batch_A,254,254,DICKENS_GREAT_EXPECTATIONS_025,simplify,"You claim these are fingernail marks, and you suggest she killed her child. You must accept the full implications of that theory. For all we know, she might have killed her child, and the child could have scratched her hands while clinging to her. So what? You are not putting her on trial for the murder of her child; why aren't you? Regarding this current case, if you insist on these scratches, we argue that, for all we know, you might have explained them—assuming, for the sake of argument, that you didn't just make them up."" ""To sum it up, sir,"" Wemmick said, ""Mr. Jaggers completely overwhelmed the jury, and they gave in.""

""Has she been working for him ever since?""

""Yes; but that is not all,"" Wemmick replied. ""She entered his service right after she was acquitted, already as tamed as she is now. She has learned various duties since then, but she was tamed from the start.""

""Do you remember if the child was a boy or a girl?""

""It was said to be a girl.""

""Do you have anything else to tell me tonight?""

""Nothing. I received your letter and destroyed it. Nothing.""

We said a friendly goodnight, and I went home with new things to think about, though I found no relief from my old worries.

Chapter XLIX.

I put Miss Havisham’s note in my pocket to serve as proof of my visit in case her unpredictable nature led her to act surprised to see me, and I took the coach down the next day. I got off at the Halfway House, ate breakfast, and walked the rest of the way. I wanted to enter the town quietly using back roads and leave the same way.

The best light of the day had faded by the time I walked through the quiet, echoing courtyards behind the High Street. The ruined corners where monks once had their dining halls and gardens—now used for simple sheds and stables—were as silent as the monks in their graves. The cathedral bells sounded sadder and more distant to me as I hurried along to avoid being seen. The swell of the organ reached my ears like funeral music, and the rooks hovering around the grey tower and swaying in the bare trees of the priory garden seemed to tell me that the place had changed and that Estella was gone forever.

An elderly woman, whom I recognized as one of the servants from the house across the courtyard, opened the gate. A candle sat in the dark hallway just as it had in the past. I picked it up and climbed the stairs alone. Miss Havisham was not in her room, but in the larger room across the landing. After knocking without an answer, I looked in and saw her sitting on the hearth in a tattered chair, staring intently at the ashy fire.

Following my usual habit, I went in and stood by the old fireplace, where she could see me when she looked up.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,b6ef58d7148e1a21ea522497c2cda804024d54f77ebbd9e4f209d185972899c0,d4522af24cf3e49a6374178181b66ca533a1b842da2fd42626e2ade37f5d7750,572,508,0.888112,33,pass,,2026-05-29T10:52:27.487469+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_026__paraphrase,batch_A,255,255,DICKENS_GREAT_EXPECTATIONS_026,paraphrase,"Once my account concluded and their inquiries ceased, I presented Miss Havisham’s authorization to collect the nine hundred pounds intended for Herbert. Mr. Jaggers’s eyes retreated slightly into his skull upon receiving the tablets, yet he promptly passed them to Wemmick, directing him to prepare the check for his endorsement. As this task proceeded, I observed Wemmick writing, while Mr. Jaggers, balancing and rocking upon his gleaming boots, watched me. “I regret, Pip,” he remarked after signing the document and watching me pocket it, “that we do nothing for you.”

“Miss Havisham kindly inquired,” I replied, “whether she might assist me, and I declined.”

“One ought to understand one’s own affairs,” Mr. Jaggers stated. I noticed Wemmick’s mouth shape the phrase “portable property.”

“Had I been in your position, I would not have refused her,” Mr. Jaggers added; “but every individual should best comprehend his own business.”

“Every person’s business,” Wemmick remarked, with a hint of reproach toward me, “is portable property.”

Believing the moment arrived to address the subject weighing on me, I turned to Mr. Jaggers:—

“I did request something of Miss Havisham, sir. I asked for details regarding her adopted daughter, and she shared everything she knew.”

“Indeed?” Mr. Jaggers said, leaning down to inspect his footwear before standing erect. “Hah! I doubt I would have acted similarly, had I been Miss Havisham. But she ought to best understand her own affairs.”

“I possess more knowledge regarding the background of Miss Havisham’s adopted child than she does, sir. I am acquainted with her mother.”

Mr. Jaggers regarded me with curiosity, echoing, “Mother?”

“I have encountered her mother within the last three days.”

“Indeed?” Mr. Jaggers said.

“And so have you, sir. You have seen her even more recently.”

“Indeed?” Mr. Jaggers said.

“Perhaps I am better informed about Estella’s history than you are,” I continued. “I know her father as well.”

A subtle pause in Mr. Jaggers’s demeanor—he was too composed to alter his behavior, yet he could not prevent a momentary, indefinable stillness—convinced me he was unaware of her father’s identity. I had strongly suspected this based on Provis’s narrative (as relayed by Herbert) regarding his desire for anonymity; I connected this to the fact that he only became Mr. Jaggers’s client four years later, when he had no motive to reveal his identity. I had been uncertain of Mr. Jaggers’s ignorance previously, but I was certain now.

“So! You are acquainted with the young lady’s father, Pip?” Mr. Jaggers asked.

“Yes,” I answered, “and his name is Provis—arriving from New South Wales.”

Even Mr. Jaggers flinched at those words. It was the most minute start a man could exhibit, carefully suppressed and instantly controlled, yet he did flinch, though he masked it by drawing out his handkerchief. I cannot say how Wemmick reacted to the news; I feared looking at him then, lest Mr.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,95b1548724dffd7e6aa1212e21dd945ab6c4cf5c8e9026e7106aadba1016c516,6a52432e9c630b92ae48fdc89afeab64e45130dd8b38439b6b32eb8429d6c2c1,562,482,0.857651,52,pass,,2026-05-29T10:53:06.100791+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_026__modernize,batch_A,256,256,DICKENS_GREAT_EXPECTATIONS_026,modernize,"Once my story was finished and their questions were exhausted, I presented Miss Havisham’s authorization to collect the nine hundred pounds for Herbert. Mr. Jaggers’s eyes retreated slightly into his head when I handed him the tablets, but he soon passed them to Wemmick with instructions to prepare the check for his signature. While that was being handled, I watched Wemmick write, and Mr. Jaggers, balancing and swaying on his polished boots, watched me. “I am sorry, Pip,” he said as I pocketed the signed check, “that we do nothing for you.”

“Miss Havisham was kind enough to ask me,” I replied, “whether she could do anything for me, and I told her no.”

“Everyone should know their own business,” Mr. Jaggers said. I saw Wemmick’s lips form the words “portable property.”

“I would not have told her no if I were you,” Mr. Jaggers added, “but every man ought to know his own business best.”

“Every man’s business,” Wemmick said, sounding rather reproachful toward me, “is portable property.”

Thinking the time had come to pursue the topic I cared about, I turned to Mr. Jaggers and said, “I did ask something of Miss Havisham, however, sir. I asked her for information regarding her adopted daughter, and she gave me everything she knew.”

“Did she?” Mr. Jaggers asked, leaning forward to look at his boots before straightening up. “Hah! I don’t think I would have done that if I were Miss Havisham. But she ought to know her own business best.”

“I know more about the history of Miss Havisham’s adopted child than Miss Havisham herself does, sir. I know her mother.”

Mr. Jaggers looked at me inquisitively and repeated, “Mother?”

“I have seen her mother within the last three days.”

“Yes?” said Mr. Jaggers.

“And so have you, sir. You have seen her even more recently.”

“Yes?” said Mr. Jaggers.

“Perhaps I know more about Estella’s history than even you do,” I said. “I know her father, too.”

A certain pause in Mr. Jaggers’s demeanor—he was too composed to change his manner, but he could not prevent it from coming to an indefinably attentive stop—assured me that he did not know who her father was. I had strongly suspected this from Provis’s account (as Herbert had relayed it) of having kept himself hidden; I connected this to the fact that he did not become Mr. Jaggers’s client until four years later, when he would have had no reason to claim his identity. I could not be certain of Mr. Jaggers’s ignorance before, but I was sure of it now.

“So! You know the young lady’s father, Pip?” Mr. Jaggers asked.

“Yes,” I replied, “and his name is Provis—from New South Wales.”

Even Mr. Jaggers started when I said those words. It was the slightest start a man could make, carefully repressed and quickly checked, but he did flinch, though he masked it by pulling out his handkerchief. I cannot say how Wemmick reacted to the announcement, as I was afraid to look at him just then, for fear that Mr. Jaggers might notice.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,95b1548724dffd7e6aa1212e21dd945ab6c4cf5c8e9026e7106aadba1016c516,9e3fe2e35568777714650e2bc5d44d9a97052a1d8f05c71ae20465dfdf19a686,562,517,0.919929,53,pass,,2026-05-29T10:53:09.279115+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_026__simplify,batch_A,257,257,DICKENS_GREAT_EXPECTATIONS_026,simplify,"Once my story was finished and their questions were answered, I presented Miss Havisham’s authorization to collect the nine hundred pounds for Herbert. Mr. Jaggers’s eyes sank a little deeper into his head when I handed him the tablets, but he soon passed them to Wemmick with instructions to write the check for his signature. While that was being done, I watched Wemmick write, and Mr. Jaggers, balancing himself on his polished boots, watched me. “I am sorry, Pip,” he said after signing the check and watching me put it in my pocket, “that we do nothing for you.”

“Miss Havisham was kind enough to ask me,” I replied, “if she could do anything for me, and I told her no.”

“Everyone should know their own business,” Mr. Jaggers said. I saw Wemmick’s lips form the words “portable property.”

“I would not have told her no if I were you,” Mr. Jaggers added, “but every man should know his own business best.”

“Every man’s business,” Wemmick said, sounding rather reproachful toward me, “is portable property.”

Thinking the time had come to pursue the topic I cared about, I turned to Mr. Jaggers and said, “I did ask Miss Havisham for something, sir. I asked her for information regarding her adopted daughter, and she gave me everything she knew.”

“Did she?” Mr. Jaggers asked, leaning forward to look at his boots before straightening up. “Hah! I don’t think I would have done that if I were Miss Havisham. But she ought to know her own business best.”

“I know more about the history of Miss Havisham’s adopted child than Miss Havisham does herself, sir. I know her mother.”

Mr. Jaggers looked at me inquisitively and repeated, “Mother?”

“I have seen her mother within the last three days.”

“Yes?” Mr. Jaggers said.

“And so have you, sir. You have seen her even more recently.”

“Yes?” Mr. Jaggers repeated.

“Perhaps I know more about Estella’s history than even you do,” I said. “I know her father, too.”

A slight pause in Mr. Jaggers’s demeanor—he was too composed to change his behavior, but he could not help coming to an indefinably attentive stop—convinced me that he did not know who her father was. I had strongly suspected this from Provis’s account, as Herbert had repeated it, regarding his need to remain hidden. I connected this to the fact that he did not become Mr. Jaggers’s client until four years later, when he had no reason to reveal his identity. I had not been certain of Mr. Jaggers’s ignorance before, but I was sure of it now.

“So! You know the young lady’s father, Pip?” Mr. Jaggers asked.

“Yes,” I replied, “and his name is Provis—from New South Wales.”

Even Mr. Jaggers started when I said those words. It was the slightest movement a man could make, carefully suppressed and quickly checked, but he did start, though he masked it by taking out his pocket-handkerchief. I cannot say how Wemmick reacted to the announcement, as I was afraid to look at him just then, for fear that Mr. Jaggers might notice.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,simplify_rewrite_prompts_v0.1.0,7e0f3c94d39f6abcb13a77f701170ed88d65fb976d7629f01382688aa714c9a3,95b1548724dffd7e6aa1212e21dd945ab6c4cf5c8e9026e7106aadba1016c516,ab9303fc59911d53cfbfc98cb2b3acec59519cc01bd2507e55fdbf891fecb882,562,519,0.923488,54,pass,,2026-05-29T10:53:19.226086+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_027__paraphrase,batch_A,258,258,DICKENS_GREAT_EXPECTATIONS_027,paraphrase,"Following a period of unconsciousness, I discovered myself lying free upon the floor in the same location, resting my head upon someone’s lap. My gaze was locked onto the ladder leaning against the wall the moment I regained my senses, and through this, I realized I remained exactly where I had lost my awareness. 

Initially too listless to turn and identify my benefactor, I simply stared at the ladder until a face obscured my view. It was the face of Trabb’s boy! 

“I believe he is recovering,” Trabb’s boy remarked in a serious tone, “but he certainly looks pale!” 

Upon hearing this, the person holding me leaned over, and I recognized my rescuer as— 

“Herbert! Good heavens!” 

“Easy,” Herbert cautioned. “Gently, Handel. Do not be so impulsive.” 

“And our old friend, Startop!” I exclaimed as he also leaned down toward me. 

“Keep in mind the task he is helping us with,” Herbert reminded me, “and remain composed.” 

This mention caused me to leap up, though I collapsed again due to the agony in my arm. “The time has not passed, has it, Herbert? What night is this? How long have I been here?” I was gripped by a powerful, unsettling fear that I had been lying there for a long time—a day and a night, perhaps two days and nights, or even longer. 

“The time has not passed. It is still Monday night.” 

“Thank God!” 

“And you have all day Tuesday to recover,” Herbert added. “But you cannot help but groan, my dear Handel. What injury have you sustained? Are you able to stand?” 

“Yes, yes,” I replied, “I can walk. My only injury is this throbbing arm.” 

They uncovered it and did what they could. It was severely swollen and inflamed, and I could barely tolerate them touching it. Nevertheless, they tore their handkerchiefs into strips to create new bandages and carefully reset it in the sling until we could reach the town to acquire a cooling ointment. Shortly after, we locked the door of the dark, vacant sluice-house and walked through the quarry on our return journey. Trabb’s boy—now a grown young man—led the way with a lantern, which provided the light I had noticed entering the doorway. However, the moon had climbed two hours higher since I last viewed the sky, and the night, despite the rain, was significantly brighter. The white mist from the kiln drifted away as we passed, and just as I had offered a prayer earlier, I now offered a prayer of gratitude. 

I begged Herbert to explain how he had arrived to save me—a request he initially refused, insisting I stay quiet—but I eventually learned that I had dropped the open letter in our rooms in my haste. He had found it shortly after my departure while returning home with Startop, whom he had encountered in the street while traveling to find me. The letter’s contents unsettled him, particularly because they contradicted the hurried note I had left behind for him.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,paraphrase_rewrite_prompts_v0.1.0,eb6b27652007789b19f682cb1781f572938c13f1fd92532580e0ebba1cc8eb63,9559ba65bd8a777939bc7218684b0faad0a898c00f8608b83424246244ed203c,d45dc50d80e7db15b5fb68e9fa84219f94547d96052f3886320f7d69fc7bc3c4,552,504,0.913043,37,pass,,2026-05-29T10:53:22.706477+00:00,json_ok
DICKENS_GREAT_EXPECTATIONS_027__modernize,batch_A,259,259,DICKENS_GREAT_EXPECTATIONS_027,modernize,"After a blank, I realized I was lying unbound on the floor in the same spot, with my head resting on someone’s knee. My eyes were fixed on the ladder against the wall when I came to—they had opened on it before my mind fully registered it—and as I regained consciousness, I knew I was exactly where I had lost it.

Too indifferent at first to even look around and see who was supporting me, I lay staring at the ladder until a face appeared between me and it. It was Trabb’s boy!

“I think he’s okay,” Trabb’s boy said in a serious voice, “but man, is he pale!”

At these words, the face of the person supporting me leaned over to look at mine, and I saw that it was—

“Herbert! Good heavens!”

“Easy,” Herbert said. “Gently, Handel. Don’t get too worked up.”

“And our old friend, Startop!” I cried, as he also leaned over me.

“Remember what he’s going to help us with,” Herbert said, “and stay calm.”

That mention made me jump up, though I collapsed again from the pain in my arm. “The time hasn’t passed, has it, Herbert? What night is it? How long have I been here?” I had a strange, intense fear that I had been lying there for a long time—a day and a night, or perhaps two days and nights, or even longer.

“The time hasn’t passed. It’s still Monday night.”

“Thank God!”

“And you have all day tomorrow, Tuesday, to rest,” Herbert said. “But you can’t help groaning, my dear Handel. What injury do you have? Can you stand?”

“Yes, yes,” I said, “I can walk. I have no injury except for this throbbing arm.”

They uncovered it and did what they could. It was severely swollen and inflamed, and I could barely stand to have it touched. Still, they tore up their handkerchiefs to make fresh bandages and carefully put it back in the sling until we could reach town and get some cooling lotion for it. Before long, we had shut the door of the dark, empty sluice-house and were walking through the quarry on our way back. Trabb’s boy—now a grown young man—walked ahead of us with a lantern, which was the light I had seen enter the doorway. The moon was a good two hours higher than when I had last seen the sky, and the night, though rainy, was much brighter. The white steam from the kiln drifted away from us as we passed, and just as I had offered a prayer before, I now offered a prayer of thanks.

I begged Herbert to tell me how he had come to my rescue—which he had initially refused to do, insisting I stay quiet—and I learned that I had dropped the open letter in our rooms in my haste. He had found it shortly after I left, when he returned home with Startop, whom he had met in the street on his way to find me. The tone of the letter made him uneasy, especially because it contradicted the hurried note I had left for him.",google_gemini,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.2,1.0,20260526,modernize_rewrite_prompts_v0.1.0,1bf0164e6707e33a9e79e2c3c98f27407c0d7cfafd312ce687f23bb80fd5f867,9559ba65bd8a777939bc7218684b0faad0a898c00f8608b83424246244ed203c,ebc008bc22f73d6797f84b46b555750eefa261d0a913b08d590b1868005ce967,552,527,0.95471,37,pass,,2026-05-29T10:53:25.626676+00:00,json_ok
